RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31
9,0,California,State,CA,202744.0,203606.0,204690.0,206971.0,209417.0,211962.0,214606.0,217408.0,220226.0,222898.0,225573.0,228200.0,230309.0,232492.0,234987.0,238131.0,241037.0,243562.0,245953.0,248342.0,250720.0,252965.0,255083.0,257078.0,258614.0,260306.0,262302.0,265054.0,268133.0,271500.0,275455.0,279662.0,283860.0,287800.0,291717.0,295605.0,298897.0,301997.0,305383.0,309393.0,313782.0,317542.0,321747.0,326236.0,331380.0,336196.0,340819.0,345313.0,350104.0,355593.0,361790.0,368857.0,377016.0,386033.0,394933.0,403240.0,411151.0,418875.0,425395.0,432003.0,437689.0,444378.0,451292.0,459260.0,466561.0,473152.0,479545.0,486188.0,492839.0,499314.0,504084.0,508512.0,512093.0,515411.0,518679.0,521538.0,524511.0,526207.0,526482.0,526215.0,524621.0,523254.0,521834.0,520716.0,519842.0,518659.0,516869.0,514628.0,510898.0,506958.0,501729.0,496624.0,490670.0,484536.0,478479.0,471823.0,465428.0,457362.0,447691.0,436450.0,424931.0,414216.0,403147.0,392725.0,383253.0,375316.0,367143.0,359345.0,352171.0,347671.0,343601.0,339515.0,335514.0,332225.0,330000.0,328018.0,326530.0,326013.0,327753.0,330388.0,332567.0,332952.0,334160.0,335657.0,337257.0,336534.0,334812.0,332355.0,330207.0,327866.0,325944.0,324759.0,323794.0,322750.0,320906.0,319134.0,316196.0,314376.0,312698.0,310680.0,308194.0,305664.0,305001.0,304411.0,304198.0,303941.0,304085.0,304791.0,306052.0,307850.0,309907.0,312248.0,314881.0,318431.0,322357.0,327842.0,333438.0,339909.0,346496.0,353606.0,360763.0,368274.0,375424.0,382044.0,387893.0,393395.0,398977.0,404269.0,409694.0,414355.0,416841.0,417771.0,418109.0,418657.0,419124.0,418919.0,419615.0,421249.0,424011.0,426497.0,429131.0,431946.0,435012.0,437164.0,439469.0,441127.0,441804.0,443118.0,445346.0,449147.0,452185.0,456349.0,460246.0,463663.0,465446.0,467767.0,470011.0,472394.0,473017.0,474632.0,476482.0,480112.0,482993.0,485569.0,488498.0,491513.0,494519.0,497022.0,499999.0,503360.0,504916.0,506638.0,509012.0,513221.0,517549.0,521852.0,526596.0,531739.0,536154.0,539601.0,542363.0,545135.0,546884.0,548299.0,549205.0,550974.0,552049.0,551903.0,551269.0,550379.0,550205.0,550942.0,552000.0,552900.0,552861.0,553285.0,554369.0,556335.0,557791.0,559843.0,562449.0,566447.0,571054.0,574503.0,574400.0,573314.0,575595.0,582363.0,591016.0,599379.0,607081.0,614054.0,620334.0,627486.0,635398.0,645765.0,660194.0,677568.0,696320.0,710135.0,720036.0,725067.0,730580.0,737410.0,747660.0,759840.0,774899.0
54,1,Texas,State,TX,114109.0,114234.0,114273.0,114480.0,114529.0,114601.0,114605.0,114822.0,115073.0,115335.0,115668.0,116047.0,116283.0,116240.0,116033.0,115953.0,116047.0,116183.0,116307.0,116396.0,116504.0,116628.0,116699.0,116768.0,116835.0,117034.0,117395.0,117861.0,118319.0,118816.0,119296.0,119813.0,120226.0,120578.0,120881.0,121147.0,121402.0,121597.0,121852.0,122073.0,122289.0,122489.0,122677.0,122918.0,123110.0,123326.0,123452.0,123577.0,124118.0,,,128287.0,129240.0,129705.0,130267.0,130766.0,131402.0,131948.0,132431.0,132851.0,133432.0,133934.0,134435.0,134818.0,135215.0,135620.0,135936.0,136235.0,136538.0,136748.0,137048.0,137242.0,137468.0,137764.0,138153.0,138676.0,139304.0,139931.0,140524.0,141016.0,141588.0,142349.0,143003.0,143663.0,143888.0,143989.0,143986.0,144366.0,144857.0,145416.0,145837.0,146324.0,146785.0,147193.0,147507.0,147811.0,147411.0,146889.0,146244.0,146113.0,145946.0,145745.0,145582.0,145112.0,144495.0,143809.0,143189.0,142630.0,142109.0,141967.0,141974.0,142060.0,142090.0,142049.0,142069.0,141858.0,141649.0,141383.0,141515.0,141658.0,141656.0,141627.0,141714.0,142019.0,142258.0,142230.0,141835.0,141205.0,140548.0,139927.0,139292.0,138780.0,138325.0,137859.0,137443.0,137062.0,136769.0,136400.0,136254.0,136129.0,136078.0,135893.0,135611.0,135320.0,135234.0,135483.0,135930.0,136334.0,136759.0,137171.0,137672.0,138032.0,138240.0,138403.0,138765.0,139278.0,139964.0,140700.0,141609.0,142555.0,143494.0,144430.0,145380.0,146271.0,147192.0,148185.0,149239.0,150197.0,151128.0,152133.0,153061.0,153904.0,154752.0,155736.0,156624.0,157462.0,158242.0,159129.0,160137.0,161239.0,162394.0,163560.0,164752.0,165923.0,167015.0,168111.0,169111.0,169931.0,170653.0,171543.0,172497.0,173570.0,174641.0,175679.0,176591.0,177496.0,178550.0,179576.0,180571.0,181338.0,182161.0,183027.0,184237.0,185602.0,186810.0,187969.0,188866.0,189834.0,190631.0,191493.0,192174.0,192873.0,193639.0,194623.0,195668.0,196694.0,197693.0,198697.0,199736.0,200809.0,201809.0,202798.0,203645.0,204615.0,205463.0,206399.0,207227.0,208210.0,209360.0,210440.0,211172.0,211612.0,212030.0,212510.0,213017.0,213651.0,214426.0,214875.0,215261.0,215470.0,216071.0,216612.0,217391.0,218068.0,218644.0,219211.0,220018.0,221411.0,223331.0,225585.0,227850.0,230025.0,232294.0,235072.0,238026.0,241677.0,246011.0,251448.0,257104.0,262775.0,267628.0,271901.0,275537.0,279800.0,284463.0,289905.0,295319.0
43,2,New York,State,NY,148975.0,149737.0,150374.0,151718.0,152933.0,154181.0,155198.0,156040.0,156777.0,157621.0,158744.0,159948.0,161100.0,162058.0,163007.0,164019.0,165101.0,166248.0,167422.0,168632.0,169768.0,170984.0,172266.0,173653.0,175041.0,176313.0,177403.0,178522.0,179702.0,181070.0,182492.0,184085.0,185668.0,187201.0,188678.0,190266.0,191834.0,193417.0,195206.0,196885.0,198584.0,200202.0,201935.0,203947.0,206084.0,208217.0,209937.0,211502.0,213143.0,214738.0,216038.0,217407.0,219071.0,221113.0,223333.0,225517.0,227835.0,230024.0,232282.0,234391.0,236449.0,238490.0,240328.0,242351.0,244505.0,246707.0,249064.0,251518.0,254096.0,256658.0,258843.0,261121.0,263028.0,264817.0,266213.0,267413.0,268590.0,269858.0,271017.0,272029.0,272544.0,272926.0,273073.0,273338.0,273525.0,273676.0,273958.0,273970.0,274207.0,274131.0,274193.0,274276.0,274246.0,274488.0,274645.0,274666.0,274664.0,274395.0,274187.0,273710.0,272985.0,272064.0,270873.0,269675.0,268321.0,266651.0,264878.0,263260.0,261781.0,260548.0,259435.0,258507.0,257623.0,256603.0,255569.0,254436.0,253576.0,252931.0,252557.0,252283.0,252060.0,252092.0,252171.0,252647.0,253031.0,253601.0,253836.0,253538.0,252794.0,251631.0,250583.0,249532.0,248910.0,248397.0,248115.0,247580.0,247052.0,246205.0,245482.0,244777.0,244147.0,243493.0,242756.0,242192.0,241680.0,241152.0,240781.0,240678.0,240892.0,241164.0,241339.0,241432.0,241439.0,241316.0,241331.0,241485.0,241745.0,242249.0,242759.0,243662.0,244571.0,245592.0,246449.0,247080.0,247638.0,248263.0,248936.0,249528.0,250130.0,250756.0,251534.0,252321.0,253052.0,253683.0,254060.0,254382.0,254656.0,254952.0,255254.0,255675.0,256046.0,256337.0,256514.0,256987.0,257608.0,258417.0,259174.0,259835.0,260422.0,260839.0,261273.0,261569.0,261863.0,262398.0,263162.0,264126.0,265085.0,265939.0,266715.0,267516.0,268277.0,269152.0,270101.0,271233.0,272310.0,273065.0,273794.0,274741.0,276107.0,277730.0,279198.0,280524.0,281717.0,282962.0,284276.0,285445.0,286781.0,288172.0,289711.0,291121.0,292405.0,293627.0,294921.0,296307.0,297770.0,299085.0,300335.0,301451.0,302580.0,303655.0,304872.0,305835.0,306670.0,307155.0,307465.0,307639.0,307729.0,307882.0,308288.0,308987.0,309930.0,311007.0,311982.0,312904.0,313361.0,313892.0,314987.0,316816.0,319476.0,322824.0,326508.0,330130.0,333423.0,336717.0,339941.0,343138.0,347199.0,352114.0,357721.0,362532.0,366549.0,369590.0,372459.0,375299.0,378578.0,382341.0,387069.0
14,3,Florida,State,FL,116274.0,116617.0,116980.0,117685.0,118355.0,119022.0,119678.0,120353.0,121041.0,121742.0,122482.0,123254.0,124025.0,124838.0,125697.0,126632.0,127603.0,128608.0,129701.0,130858.0,132031.0,133195.0,134290.0,135384.0,136429.0,137427.0,138426.0,139502.0,140649.0,141835.0,143027.0,144333.0,145568.0,146810.0,147964.0,149301.0,150659.0,152093.0,153557.0,155136.0,156747.0,158312.0,159857.0,161464.0,163129.0,164802.0,166423.0,167965.0,169533.0,171124.0,172925.0,174904.0,177222.0,179834.0,182714.0,185883.0,188983.0,191892.0,194592.0,197460.0,200511.0,203827.0,207596.0,212009.0,216835.0,222044.0,227571.0,233210.0,238578.0,243372.0,247805.0,251984.0,255925.0,259592.0,263581.0,268017.0,272012.0,275168.0,277076.0,278289.0,278519.0,278152.0,277516.0,276443.0,275249.0,274049.0,272664.0,271063.0,268900.0,266270.0,263141.0,259775.0,256392.0,252918.0,249243.0,245551.0,241408.0,237481.0,233166.0,229150.0,224665.0,220497.0,216153.0,211600.0,206997.0,202338.0,197800.0,193506.0,189478.0,186004.0,182651.0,179249.0,176003.0,172951.0,170482.0,168116.0,165947.0,164179.0,163168.0,162317.0,161640.0,161012.0,160638.0,160267.0,159710.0,158851.0,157693.0,156285.0,154809.0,153285.0,151755.0,150331.0,148865.0,147511.0,146085.0,144748.0,143397.0,142241.0,141172.0,140401.0,139833.0,139572.0,139450.0,139400.0,139464.0,139570.0,139886.0,140278.0,140752.0,141252.0,141914.0,142713.0,143691.0,144834.0,146028.0,147406.0,148980.0,150714.0,152408.0,153989.0,155758.0,157469.0,159439.0,161472.0,163717.0,165852.0,167928.0,169898.0,171704.0,173252.0,174563.0,175512.0,176429.0,177167.0,178016.0,178612.0,179434.0,180580.0,181779.0,183055.0,184158.0,185344.0,186286.0,187172.0,188105.0,189144.0,190132.0,191295.0,192588.0,193983.0,195278.0,196789.0,198293.0,199843.0,200988.0,202225.0,203350.0,204675.0,205987.0,207295.0,208470.0,209633.0,210991.0,212436.0,213768.0,214918.0,215984.0,217360.0,218703.0,220073.0,221216.0,222525.0,223792.0,225121.0,226382.0,227798.0,228862.0,230021.0,231289.0,232810.0,234326.0,235648.0,236888.0,238017.0,239132.0,240254.0,241531.0,242885.0,244142.0,244960.0,245524.0,246020.0,246446.0,246943.0,247481.0,247861.0,248165.0,248611.0,249325.0,250046.0,251088.0,252404.0,253971.0,255425.0,256616.0,257523.0,258310.0,259865.0,261979.0,264524.0,267134.0,269851.0,273016.0,276165.0,279888.0,283913.0,289369.0,296250.0,304232.0,312319.0,320255.0,327674.0,335023.0,341864.0,349456.0,357423.0,367175.0
21,4,Illinois,State,IL,147631.0,147955.0,148395.0,149261.0,150153.0,151021.0,151978.0,153089.0,154236.0,155373.0,156405.0,157385.0,158300.0,159120.0,160080.0,161007.0,162131.0,163172.0,164267.0,165378.0,166555.0,167754.0,168792.0,169661.0,170460.0,171350.0,172476.0,173419.0,174447.0,175351.0,176550.0,177816.0,179070.0,180237.0,181091.0,182070.0,183010.0,184142.0,185169.0,186337.0,187351.0,188291.0,189195.0,190396.0,191764.0,193069.0,194141.0,195088.0,196205.0,197320.0,198487.0,199786.0,201222.0,202812.0,204264.0,205706.0,206932.0,208196.0,209471.0,210917.0,212223.0,213567.0,214890.0,216404.0,217979.0,219527.0,221003.0,222459.0,224093.0,225660.0,227018.0,228321.0,229646.0,230933.0,232213.0,233295.0,234472.0,235185.0,235791.0,236260.0,236631.0,236815.0,236922.0,237167.0,237693.0,238135.0,238418.0,238409.0,238248.0,237949.0,237484.0,236988.0,236210.0,235437.0,234654.0,233662.0,232612.0,,,227385.0,,224664.0,223761.0,220974.0,219180.0,216159.0,213736.0,210568.0,207243.0,204871.0,202378.0,201158.0,199261.0,197983.0,196693.0,195484.0,193539.0,191773.0,190089.0,189539.0,188628.0,188280.0,187028.0,187468.0,186902.0,187532.0,185516.0,184364.0,182177.0,180755.0,178430.0,176390.0,174590.0,173195.0,172229.0,170841.0,170051.0,168755.0,168254.0,167074.0,166064.0,164084.0,162852.0,161028.0,160125.0,158453.0,158250.0,157928.0,158235.0,158141.0,157544.0,156910.0,156124.0,156369.0,156679.0,156938.0,157464.0,158258.0,159021.0,159994.0,160854.0,162311.0,163472.0,164939.0,166113.0,167680.0,168400.0,169370.0,169952.0,171028.0,171615.0,171974.0,172558.0,173424.0,174132.0,174366.0,174657.0,174890.0,175299.0,175729.0,176128.0,176617.0,177335.0,178272.0,179040.0,179161.0,179280.0,179197.0,179268.0,179284.0,179459.0,180051.0,180865.0,182325.0,183486.0,184372.0,184807.0,185152.0,185627.0,185968.0,186345.0,186820.0,187664.0,188816.0,190184.0,191420.0,192702.0,193669.0,194423.0,194671.0,194916.0,195201.0,195792.0,196454.0,197276.0,198286.0,199441.0,200481.0,201140.0,201528.0,201875.0,202154.0,202457.0,202646.0,203119.0,203528.0,204111.0,204592.0,204989.0,205593.0,206027.0,206493.0,206605.0,206631.0,206653.0,206684.0,206699.0,206641.0,206645.0,206850.0,207257.0,207700.0,208115.0,208280.0,208185.0,208184.0,208923.0,210222.0,212416.0,214596.0,216851.0,218719.0,220195.0,222254.0,224154.0,226680.0,229002.0,232170.0,235639.0,239047.0,241589.0,243829.0,246095.0,248604.0,250960.0,253330.0,256010.0
47,5,Pennsylvania,State,PA,105998.0,106357.0,106647.0,107212.0,107700.0,108145.0,108595.0,108988.0,109403.0,109797.0,110282.0,110787.0,111290.0,111777.0,112307.0,112883.0,113369.0,113839.0,114335.0,114881.0,115416.0,115889.0,116407.0,116894.0,117403.0,117945.0,118539.0,119198.0,119871.0,120579.0,121357.0,122236.0,123120.0,123973.0,124665.0,125370.0,126059.0,126804.0,127519.0,128301.0,129258.0,130375.0,131542.0,132596.0,133640.0,134617.0,135490.0,136269.0,136968.0,137907.0,138819.0,139864.0,141079.0,142480.0,144103.0,145559.0,147030.0,148230.0,149550.0,150831.0,152195.0,153183.0,154220.0,155410.0,156903.0,158600.0,160359.0,162173.0,163796.0,165252.0,166587.0,167852.0,168939.0,169874.0,170782.0,171797.0,172970.0,174244.0,175340.0,176153.0,176657.0,177075.0,177408.0,177692.0,178009.0,178422.0,178956.0,179391.0,179830.0,180121.0,180499.0,180701.0,180755.0,180797.0,180893.0,180940.0,180803.0,180744.0,180627.0,180562.0,180261.0,179851.0,179112.0,178210.0,177319.0,176602.0,175895.0,175088.0,174282.0,173860.0,173693.0,173562.0,173244.0,172840.0,172430.0,171924.0,171480.0,171219.0,171234.0,171365.0,171676.0,172063.0,172612.0,173079.0,173321.0,173254.0,172845.0,172224.0,171350.0,170384.0,169348.0,168425.0,167649.0,167038.0,166585.0,166022.0,165371.0,164520.0,163742.0,163139.0,162735.0,162369.0,161965.0,161574.0,161248.0,161010.0,160912.0,160941.0,161022.0,160973.0,160795.0,160590.0,160400.0,160280.0,160202.0,160244.0,160405.0,160674.0,161026.0,161489.0,161962.0,162453.0,162887.0,163171.0,163410.0,163532.0,163752.0,163922.0,164170.0,164452.0,164750.0,164962.0,165129.0,165373.0,165611.0,165730.0,165729.0,165715.0,165768.0,165947.0,166107.0,166274.0,166577.0,167083.0,167674.0,168006.0,168133.0,168247.0,168455.0,168733.0,168986.0,169250.0,169653.0,170228.0,170630.0,170968.0,171147.0,171599.0,172001.0,172486.0,172822.0,173220.0,173681.0,174421.0,174932.0,175394.0,175862.0,176653.0,177495.0,178175.0,178772.0,179385.0,180097.0,180904.0,181648.0,182460.0,183367.0,184306.0,185586.0,186694.0,187774.0,188351.0,188902.0,189422.0,190055.0,190689.0,191461.0,192255.0,193111.0,193864.0,194416.0,194842.0,195378.0,195979.0,196625.0,197211.0,197758.0,198383.0,199024.0,199746.0,200449.0,201103.0,201873.0,202644.0,203151.0,203805.0,204935.0,,209032.0,,214249.0,216991.0,219763.0,222215.0,224723.0,227408.0,230980.0,234842.0,238306.0,241089.0,243249.0,245236.0,247103.0,249339.0,251872.0,254647.0,257272.0
44,6,Ohio,State,OH,110117.0,110279.0,110452.0,110900.0,111443.0,112026.0,112519.0,112978.0,113436.0,113885.0,114339.0,114789.0,115222.0,115591.0,115977.0,116364.0,116740.0,117056.0,117404.0,117784.0,118163.0,118524.0,118847.0,119155.0,119423.0,119684.0,119966.0,120251.0,120551.0,120844.0,121172.0,121489.0,121808.0,122137.0,122497.0,122865.0,123204.0,123555.0,123886.0,124241.0,124581.0,124971.0,125395.0,125894.0,126381.0,126853.0,127219.0,127569.0,127867.0,128238.0,128623.0,128995.0,129353.0,129698.0,130080.0,130398.0,130711.0,131009.0,131333.0,131640.0,132001.0,132394.0,132795.0,133165.0,133473.0,133800.0,134091.0,134419.0,134712.0,135014.0,135304.0,135557.0,135748.0,135896.0,136036.0,136202.0,136372.0,136514.0,136635.0,136686.0,136667.0,136598.0,136454.0,136259.0,136076.0,135982.0,135806.0,135629.0,135430.0,135273.0,135025.0,134743.0,134564.0,134309.0,133839.0,133290.0,132740.0,132240.0,131856.0,131524.0,131284.0,130969.0,130673.0,130272.0,129797.0,129143.0,128523.0,127727.0,126829.0,125878.0,125106.0,124667.0,124394.0,124125.0,123732.0,123307.0,122940.0,122697.0,122385.0,122104.0,121808.0,121762.0,121700.0,121760.0,121761.0,121709.0,121385.0,120954.0,120396.0,119782.0,119029.0,118205.0,117462.0,116766.0,116266.0,115722.0,115233.0,114764.0,114489.0,114268.0,113993.0,113625.0,113234.0,112883.0,112430.0,111995.0,111744.0,111704.0,111685.0,111630.0,111614.0,111656.0,111703.0,111707.0,111662.0,111639.0,111665.0,111794.0,111942.0,112244.0,112698.0,113303.0,113862.0,114306.0,114577.0,114895.0,115199.0,115456.0,115419.0,115325.0,115249.0,115370.0,115616.0,115962.0,116312.0,116442.0,116559.0,116574.0,116812.0,117139.0,117659.0,118221.0,118773.0,119296.0,119865.0,120394.0,120873.0,121238.0,121550.0,121820.0,122137.0,122444.0,122865.0,123291.0,123884.0,124481.0,125021.0,125468.0,125886.0,126333.0,126804.0,127292.0,127876.0,128545.0,129279.0,130020.0,130785.0,131610.0,132393.0,133084.0,133638.0,134281.0,134981.0,135789.0,136509.0,137213.0,137731.0,138435.0,139272.0,140355.0,141366.0,142178.0,142917.0,143445.0,143957.0,144466.0,145134.0,145868.0,146742.0,147610.0,148499.0,149121.0,149807.0,150410.0,151065.0,151566.0,152168.0,152743.0,153196.0,153706.0,154436.0,155288.0,156185.0,157041.0,157954.0,158842.0,159817.0,161155.0,162658.0,164406.0,166457.0,168408.0,170674.0,172750.0,175219.0,177559.0,180083.0,182703.0,185305.0,187616.0,189668.0,191383.0,193093.0,195172.0,197476.0,200061.0,202341.0
30,7,Michigan,State,MI,122341.0,122545.0,122935.0,123628.0,124478.0,125284.0,126198.0,127041.0,127815.0,128534.0,129338.0,130202.0,131002.0,131631.0,132200.0,132731.0,133356.0,133911.0,134454.0,135017.0,135638.0,136258.0,136797.0,137315.0,137902.0,138431.0,138934.0,139294.0,139647.0,140010.0,140308.0,140659.0,140956.0,141368.0,141737.0,142140.0,142518.0,142898.0,143118.0,143382.0,143808.0,144345.0,144834.0,145292.0,145800.0,146417.0,146921.0,147419.0,147899.0,148299.0,148743.0,149038.0,149443.0,149813.0,150247.0,150658.0,151045.0,151494.0,151877.0,152269.0,152689.0,153002.0,153325.0,153577.0,153942.0,154184.0,154344.0,154555.0,154818.0,155088.0,155272.0,155463.0,155662.0,155832.0,155876.0,155766.0,155545.0,155248.0,154941.0,154578.0,154186.0,153735.0,153218.0,152583.0,151861.0,151171.0,150435.0,149733.0,148848.0,148094.0,147106.0,146343.0,145227.0,144186.0,142979.0,142014.0,140957.0,139680.0,138121.0,136341.0,134729.0,133170.0,131575.0,129553.0,127715.0,126217.0,124835.0,123008.0,120672.0,118417.0,116317.0,114651.0,113188.0,111838.0,110752.0,109611.0,108629.0,107431.0,106486.0,105608.0,105109.0,104514.0,104206.0,104117.0,104351.0,104595.0,104404.0,103954.0,103166.0,102377.0,101433.0,100591.0,99659.0,98938.0,98285.0,97691.0,97171.0,96656.0,96346.0,96234.0,96211.0,96143.0,95934.0,95696.0,95512.0,95405.0,95743.0,96161.0,96799.0,97451.0,98292.0,99025.0,99591.0,100207.0,100828.0,101376.0,101981.0,102895.0,104136.0,105453.0,106766.0,108121.0,109595.0,111039.0,112388.0,113506.0,114556.0,115650.0,116856.0,117985.0,118987.0,119917.0,120873.0,121921.0,122772.0,123324.0,123569.0,123788.0,124140.0,124537.0,125072.0,125720.0,126551.0,127404.0,128117.0,128765.0,129275.0,129723.0,129971.0,130183.0,130572.0,131250.0,132040.0,132877.0,133531.0,134555.0,135584.0,136663.0,137453.0,138072.0,138834.0,139614.0,140400.0,141173.0,142117.0,143222.0,144450.0,145737.0,147083.0,148196.0,148869.0,149419.0,150025.0,150756.0,151650.0,152594.0,153919.0,155373.0,156789.0,158071.0,159190.0,160290.0,161165.0,161921.0,162654.0,163370.0,164162.0,165131.0,166098.0,167112.0,167978.0,168854.0,169754.0,170505.0,171038.0,171218.0,171577.0,171962.0,172648.0,173237.0,174134.0,175091.0,176466.0,177706.0,178148.0,177937.0,178167.0,179587.0,181816.0,184294.0,186824.0,189334.0,191661.0,194134.0,196617.0,198965.0,201766.0,205171.0,208727.0,211861.0,214154.0,216351.0,217953.0,220043.0,222510.0,225343.0,228120.0
